,loss,accuracy,val_loss,val_accuracy,epoch
0,1.0166261196136475,0.4412499964237213,0.6928378343582153,0.5099999904632568,0
1,0.8179218769073486,0.5712500214576721,0.6906887292861938,0.5950000286102295,1
2,0.6655488014221191,0.6524999737739563,0.6888668537139893,0.7799999713897705,2
3,0.5707883238792419,0.6974999904632568,0.6872134208679199,0.8999999761581421,3
4,0.5092032551765442,0.768750011920929,0.685668408870697,0.9200000166893005,4
5,0.448308527469635,0.793749988079071,0.6842846870422363,0.925000011920929,5
6,0.4189649820327759,0.8224999904632568,0.6829190850257874,0.925000011920929,6
7,0.3977993428707123,0.8162500262260437,0.6815469861030579,0.925000011920929,7
8,0.36451205611228943,0.8537499904632568,0.6803349852561951,0.925000011920929,8
9,0.32949188351631165,0.8762500286102295,0.6791495680809021,0.925000011920929,9
10,0.3233126103878021,0.8637499809265137,0.678046703338623,0.9200000166893005,10
11,0.30452588200569153,0.8812500238418579,0.6769890785217285,0.9200000166893005,11
12,0.2736392915248871,0.8987500071525574,0.6759963035583496,0.9200000166893005,12
13,0.27073583006858826,0.9075000286102295,0.6750142574310303,0.9200000166893005,13
14,0.25473883748054504,0.9150000214576721,0.6740261912345886,0.9200000166893005,14
15,0.2737715244293213,0.8987500071525574,0.6729720830917358,0.9200000166893005,15
16,0.24221237003803253,0.9175000190734863,0.671927273273468,0.9100000262260437,16
17,0.2498748004436493,0.90625,0.6708558797836304,0.8999999761581421,17
18,0.2293841391801834,0.9200000166893005,0.6698061227798462,0.8999999761581421,18
19,0.22476454079151154,0.9287499785423279,0.6687343716621399,0.8999999761581421,19
20,0.21524257957935333,0.9262499809265137,0.667666494846344,0.8999999761581421,20
21,0.2191123515367508,0.9212499856948853,0.6665608882904053,0.8999999761581421,21
22,0.20626741647720337,0.9262499809265137,0.6654495000839233,0.8999999761581421,22
23,0.207545667886734,0.9325000047683716,0.6643219590187073,0.8999999761581421,23
24,0.18985328078269958,0.9412500262260437,0.6631949543952942,0.8949999809265137,24
25,0.19362400472164154,0.9362499713897705,0.6620693802833557,0.8949999809265137,25
26,0.18369048833847046,0.9325000047683716,0.6609862446784973,0.8949999809265137,26
27,0.18033461272716522,0.9350000023841858,0.6598547101020813,0.8949999809265137,27
28,0.18111290037631989,0.9412500262260437,0.6586917638778687,0.8949999809265137,28
29,0.18026496469974518,0.9437500238418579,0.6574962735176086,0.8949999809265137,29
30,0.169904887676239,0.9412500262260437,0.6562348008155823,0.8949999809265137,30
31,0.1651672124862671,0.9462500214576721,0.6549955606460571,0.8949999809265137,31
32,0.18167659640312195,0.9362499713897705,0.6536800861358643,0.8949999809265137,32
33,0.16962860524654388,0.9375,0.6522897481918335,0.8949999809265137,33
34,0.1661020815372467,0.9437500238418579,0.650918185710907,0.8949999809265137,34
