,ML_method,Training_set,N_Retrains,Queries_to_Oracle,F1,Normal_traffic_label_err_rate_FPR,Botnet_label_err_rate_FNR,Number_of_Samples_trained,Precision,Recall,Training_Time,Testing_Time,Tuning_Time,Number_of_Clusters,Cluster Noises,Prob_1s,init_train_sample_sz,init_batch_sz
30,KNN_EnS_avg_th_90,train_1,8,3667,0.9067035481337296,0.0566967953985209,0.0592783505154639,21500.0,0.9023892872922544,0.9110592595134338,0.0571591854095459,3.709161996841431,29.2827570438385,8,0,0.0,0,500
31,EnS_avg_th_90,train_1,8,3667,0.9191751121867596,0.0566967953985209,0.0592783505154639,21500.0,0.90081038344973,0.938304223998902,12.613671779632568,13.187713384628296,29.2827570438385,8,0,0.0,0,500
32,CNN_EnS_avg_th_90,train_1,9,3892,0.8712703885426336,0.0601813685078318,0.0537772087067861,24500.0,0.8427449094115761,0.9017945990460832,14.011335849761965,0.3080437183380127,73.75282549858093,2,0,0.0,0,500
33,RF_EnS_avg_th_90,train_1,9,3892,0.9320311149524632,0.0601813685078318,0.0537772087067861,24500.0,0.9391089281359948,0.9250591908863192,2.476180076599121,0.377457857131958,22.93270969390869,2,0,0.0,0,500
34,KNN_EnS_avg_th_90,train_1,9,3892,0.9048449645221928,0.0601813685078318,0.0537772087067861,24500.0,0.8932727029557309,0.9167209964657036,0.0418598651885986,6.175689697265625,30.08819079399109,2,0,0.0,0,500
35,EnS_avg_th_90,train_1,9,3892,0.921155746362738,0.0601813685078318,0.0537772087067861,24500.0,0.914735239384199,0.927667021240092,16.529375791549683,15.903856992721558,30.08819079399109,2,0,0.0,0,500
36,CNN_EnS_avg_th_90,train_1,10,4079,0.8824990285685324,0.0557299843014128,0.0571799870045484,27500.0,0.8692092651757188,0.8962014892083863,15.216644763946531,0.3181393146514892,77.87879776954651,2,0,0.0,0,500
37,RF_EnS_avg_th_90,train_1,10,4079,0.932188425116424,0.0557299843014128,0.0571799870045484,27500.0,0.9407058001397623,0.9238239028240056,0.4562575817108154,0.0724616050720214,16.24245023727417,2,0,0.0,0,500
38,KNN_EnS_avg_th_90,train_1,10,4079,0.9083357546960192,0.0557299843014128,0.0571799870045484,27500.0,0.9049175861599236,0.91177984421645,0.0443940162658691,7.09622859954834,33.962135553359985,2,0,0.0,0,500
39,EnS_avg_th_90,train_1,10,4079,0.921434072045863,0.0557299843014128,0.0571799870045484,27500.0,0.9190905366653012,0.9237895892667192,15.717296361923218,16.704872608184814,33.962135553359985,2,0,0.0,0,500
40,CNN_EnS_avg_th_90,train_1,11,4281,0.8868741265891815,0.0500403551251008,0.0551635663887106,30500.0,0.8809886575249704,0.8928387605943108,17.095317363739014,0.2924637794494629,81.45651245117188,2,0,0.0,0,500
41,RF_EnS_avg_th_90,train_1,11,4281,0.9323565492337198,0.0500403551251008,0.0551635663887106,30500.0,0.938992134753254,0.9258140891466218,1.713606357574463,0.2547163963317871,23.445188760757446,2,0,0.0,0,500
42,KNN_EnS_avg_th_90,train_1,11,4281,0.9055193981911924,0.0500403551251008,0.0551635663887106,30500.0,0.8924097027855524,0.919020004803898,0.0820064544677734,4.820728063583374,33.619643211364746,2,0,0.0,0,500
43,EnS_avg_th_90,train_1,11,4281,0.9226218970115572,0.0500403551251008,0.0551635663887106,30500.0,0.9193839653821254,0.9258827162611948,18.89093017578125,14.420862436294556,33.619643211364746,2,0,0.0,0,500
44,CNN_EnS_avg_th_90,train_1,12,4452,0.8615751789976135,0.0492187499999999,0.0490639122014202,33500.0,0.7856032558008083,0.9538139518923928,16.033557176589966,0.2629878520965576,80.78999876976013,2,0,0.0,0,500
45,RF_EnS_avg_th_90,train_1,12,4452,0.9323911052749796,0.0492187499999999,0.0490639122014202,33500.0,0.9390269367300064,0.9258484027039084,1.825469255447388,0.2612228393554687,22.32190203666687,2,0,0.0,0,500
46,KNN_EnS_avg_th_90,train_1,12,4452,0.907070398124076,0.0492187499999999,0.0490639122014202,33500.0,0.898444863336475,0.9158631575335416,0.0721776485443115,9.01442265510559,36.48573184013367,2,0,0.0,0,500
47,EnS_avg_th_90,train_1,12,4452,0.9193976673053006,0.0492187499999999,0.0490639122014202,33500.0,0.9009848809249316,0.9385787324571938,17.931204080581665,18.68728256225586,36.48573184013367,2,0,0.0,0,500
48,CNN_EnS_avg_th_90,train_1,13,4629,0.8579873102562043,0.0673234811165846,0.0504672897196262,36500.0,0.8065655955544817,0.9164121744501252,20.5598726272583,0.2995462417602539,86.14577388763428,2,0,0.0,0,500
49,RF_EnS_avg_th_90,train_1,13,4629,0.931358842921003,0.0673234811165846,0.0504672897196262,36500.0,0.9369704125572996,0.9258140891466218,0.9962813854217528,0.1270802021026611,24.00961446762085,2,0,0.0,0,500
50,KNN_EnS_avg_th_90,train_1,13,4629,0.9108156149586382,0.0673234811165846,0.0504672897196262,36500.0,0.90737272262898,0.9142847338983632,0.0655412673950195,7.571884870529175,36.56139945983887,2,0,0.0,0,500
51,EnS_avg_th_90,train_1,13,4629,0.9210999830249534,0.0673234811165846,0.0504672897196262,36500.0,0.911445560520039,0.9309611227395944,21.621695280075077,17.340490341186523,36.56139945983887,2,0,0.0,0,500
52,CNN_EnS_avg_th_90,train_1,14,4833,0.8672723243961888,0.0505928853754941,0.0522534291312867,39500.0,0.8049002614647904,0.9401228425350856,19.13227796554565,0.2754085063934326,89.74954342842102,2,0,0.0,0,500
53,RF_EnS_avg_th_90,train_1,14,4833,0.9311833154932496,0.0505928853754941,0.0522534291312867,39500.0,0.9370721706800096,0.9253680129018976,0.9999921321868896,0.1158146858215332,19.26912641525269,2,0,0.0,0,500
54,KNN_EnS_avg_th_90,train_1,14,4833,0.9114707038258464,0.0505928853754941,0.0522534291312867,39500.0,0.9077944179714093,0.9151768863878118,0.0664963722229003,11.156991243362429,38.31030750274658,2,0,0.0,0,500
55,EnS_avg_th_90,train_1,14,4833,0.9204270510803172,0.0505928853754941,0.0522534291312867,39500.0,0.9078771695594126,0.9333287581923618,20.198766469955444,20.46893787384033,38.31030750274658,2,0,0.0,0,500
56,CNN_EnS_avg_th_90,train_1,15,5004,0.8710328727364502,0.0668896321070233,0.0514390691977955,42500.0,0.8060607829971097,0.9473973166798202,19.910171270370483,0.2656841278076172,88.87722897529602,2,0,0.0,0,500
57,RF_EnS_avg_th_90,train_1,15,5004,0.9319049676025918,0.0668896321070233,0.0514390691977955,42500.0,0.9385702352777392,0.9253336993446112,4.411527872085571,0.4986846446990967,23.17072582244873,2,0,0.0,0,500
58,KNN_EnS_avg_th_90,train_1,15,5004,0.9115585791938736,0.0668896321070233,0.0514390691977955,42500.0,0.9082053203446984,0.9149366914868065,0.0839157104492187,7.863472700119018,29.32801818847656,2,0,0.0,0,500
59,EnS_avg_th_90,train_1,15,5004,0.9243657657352716,0.0668896321070233,0.0514390691977955,42500.0,0.9120024044883784,0.9370689359365886,24.405614852905277,17.803027153015137,29.32801818847656,2,0,0.0,0,500
60,CNN_EnS_avg_th_90,train_1,16,5166,0.863722742938126,0.069455406471981,0.045830681094844,45500.0,0.8138144517617067,0.920152352194352,22.30825448036194,0.291179895401001,96.15899062156676,2,0,0.0,0,500
61,RF_EnS_avg_th_90,train_1,16,5166,0.9313651100227632,0.069455406471981,0.045830681094844,45500.0,0.9361761137112152,0.926603300964211,2.328708410263061,0.2421240806579589,23.410589456558228,2,0,0.0,0,500
62,KNN_EnS_avg_th_90,train_1,16,5166,0.9124450751423344,0.069455406471981,0.045830681094844,45500.0,0.909289170585429,0.915622962632536,0.0975432395935058,7.315809011459351,39.424447536468506,2,0,0.0,0,500
63,EnS_avg_th_90,train_1,16,5166,0.9222583003247028,0.069455406471981,0.045830681094844,45500.0,0.9139150943396226,0.9307552413958756,24.734506130218502,17.1392343044281,39.424447536468506,2,0,0.0,0,500
64,CNN_EnS_avg_th_90,train_1,17,5343,0.8460623658238992,0.0589622641509434,0.0502901353965183,48500.0,0.7692955847657567,0.9398483340767936,26.48039150238037,0.3310146331787109,99.63134598731996,2,0,0.0,0,500
65,RF_EnS_avg_th_90,train_1,17,5343,0.9313561513923616,0.0589622641509434,0.0502901353965183,48500.0,0.9360529599334536,0.9267062416360704,2.475900650024414,0.2552824020385742,26.039649963378903,2,0,0.0,0,500
66,KNN_EnS_avg_th_90,train_1,17,5343,0.9124091336697168,0.0589622641509434,0.0502901353965183,48500.0,0.9096241729759224,0.9152111999450984,0.156099796295166,4.093219041824341,35.01100206375122,2,0,0.0,0,500
67,EnS_avg_th_90,train_1,17,5343,0.9221473548430896,0.0589622641509434,0.0502901353965183,48500.0,0.912345513164965,0.9321620972446214,29.11239194869995,12.704926252365112,35.01100206375122,2,0,0.0,0,500
68,CNN_EnS_avg_th_90,train_1,18,5489,0.8815785175263794,0.0552570990023023,0.0425531914893616,51500.0,0.8412356993671872,0.9259856569330542,28.11103320121765,0.2962954044342041,101.34689950942992,2,0,0.0,0,500
69,RF_EnS_avg_th_90,train_1,18,5489,0.9331402365435674,0.0552570990023023,0.0425531914893616,51500.0,0.9377317301361794,0.928593487286827,1.35392427444458,0.119760513305664,19.01751017570496,2,0,0.0,0,500
70,KNN_EnS_avg_th_90,train_1,18,5489,0.9127824435968048,0.0552570990023023,0.0425531914893616,51500.0,0.9100272851296044,0.9155543355179632,0.1016654968261718,10.70924973487854,46.1265561580658,2,0,0.0,0,500
71,EnS_avg_th_90,train_1,18,5489,0.925347753630582,0.0552570990023023,0.0425531914893616,51500.0,0.917236961871692,0.9336032666506536,29.566622972488403,20.19174885749817,46.1265561580658,2,0,0.0,0,500
72,CNN_EnS_avg_th_90,train_1,19,5650,0.8454096682000887,0.0516576715497301,0.0518806744487678,54500.0,0.7621803350970018,0.9490443674295714,25.3287045955658,0.2710626125335693,102.68504452705383,2,0,0.0,0,500
73,RF_EnS_avg_th_90,train_1,19,5650,0.931827960690498,0.0516576715497301,0.0518806744487678,54500.0,0.9347720994475138,0.9289023093024054,0.6841535568237305,0.0725376605987548,22.107728958129883,2,0,0.0,0,500
74,KNN_EnS_avg_th_90,train_1,19,5650,0.911368672234532,0.0516576715497301,0.0518806744487678,54500.0,0.9054424763775528,0.9173729540541468,0.1051681041717529,11.511953830718994,49.41502404212952,2,0,0.0,0,500
75,EnS_avg_th_90,train_1,19,5650,0.9207684284897218,0.0516576715497301,0.0518806744487678,54500.0,0.9031449031449033,0.9390934358164912,26.11802625656128,21.25647449493408,49.41502404212952,2,0,0.0,0,500
76,CNN_EnS_avg_th_90,train_1,20,5826,0.8864064009764202,0.0588235294117647,0.0483028720626631,57500.0,0.87593808630394,0.8971279552551213,27.24088478088379,0.2783527374267578,107.80875658988953,2,0,0.0,0,500
77,RF_EnS_avg_th_90,train_1,20,5826,0.9314194027018168,0.0588235294117647,0.0483028720626631,57500.0,0.936671524741481,0.9262258518340596,0.6884720325469971,0.0783474445343017,26.66516661643982,2,0,0.0,0,500
78,KNN_EnS_avg_th_90,train_1,20,5826,0.9118817314948208,0.0588235294117647,0.0483028720626631,57500.0,0.9115378021601236,0.9122259204611742,0.1044964790344238,13.067740201950071,49.66977405548096,2,0,0.0,0,500
79,EnS_avg_th_90,train_1,20,5826,0.9252507304071486,0.0588235294117647,0.0483028720626631,57500.0,0.92142516844756,0.9291081906461244,28.03385329246521,22.458983659744263,49.66977405548096,2,0,0.0,0,500
80,CNN_EnS_avg_th_90,train_1,21,5965,0.8979093958594517,0.05390625,0.0480708412397217,60500.0,0.8867918214369374,0.9093092680918232,32.30355906486511,0.2916984558105469,107.78731870651244,2,0,0.0,0,500
81,RF_EnS_avg_th_90,train_1,21,5965,0.9319702089511068,0.05390625,0.0480708412397217,60500.0,0.936523335989744,0.927461139896373,1.4072813987731934,0.1356110572814941,22.53612184524536,2,0,0.0,0,500
82,KNN_EnS_avg_th_90,train_1,21,5965,0.9117818756224032,0.05390625,0.0480708412397217,60500.0,0.9124712189422316,0.9110935730707204,0.1181268692016601,9.925291299819946,48.978445529937744,2,0,0.0,0,500
83,EnS_avg_th_90,train_1,21,5965,0.9282429174716614,0.05390625,0.0480708412397217,60500.0,0.925032372384652,0.9314758260988916,33.828967332839966,19.383833408355716,48.978445529937744,2,0,0.0,0,500
84,CNN_EnS_avg_th_90,train_1,22,6106,0.8878572567641796,0.0618971061093247,0.0557275541795665,63500.0,0.9179306807356928,0.8596918642555674,30.912124633789062,0.3002662658691406,112.0672721862793,4,0,0.0,0,500
85,RF_EnS_avg_th_90,train_1,22,6106,0.9307630023946112,0.0618971061093247,0.0557275541795665,63500.0,0.9346111264876834,0.9269464365370758,3.0388176441192627,0.2605080604553222,23.220168113708496,4,0,0.0,0,500
86,KNN_EnS_avg_th_90,train_1,22,6106,0.9122397487169804,0.0618971061093247,0.0557275541795665,63500.0,0.9126313620440965,0.9118484713310228,0.1203291416168212,15.165664672851562,42.45447516441345,4,0,0.0,0,500
87,EnS_avg_th_90,train_1,22,6106,0.9282030940103134,0.0618971061093247,0.0557275541795665,63500.0,0.9330790568654648,0.9233778265792816,34.07127141952515,24.89316439628601,42.45447516441345,4,0,0.0,0,500
88,CNN_EnS_avg_th_90,train_1,23,6251,0.8940531028414679,0.055722891566265,0.0589390962671905,66500.0,0.8990631505898682,0.889098582850084,32.33586597442627,0.2912516593933105,110.3763463497162,2,0,0.0,0,500
89,RF_EnS_avg_th_90,train_1,23,6251,0.9330581355349158,0.055722891566265,0.0589390962671905,66500.0,0.9354071110804566,0.9307209278385892,1.6081345081329346,0.140350341796875,21.56855869293213,2,0,0.0,0,500
90,KNN_EnS_avg_th_90,train_1,23,6251,0.911995602356862,0.055722891566265,0.0589390962671905,66500.0,0.913140694874441,0.9108533781697148,0.1220605373382568,16.026472091674805,45.71251893043518,2,0,0.0,0,500
91,EnS_avg_th_90,train_1,23,6251,0.928079597879226,0.055722891566265,0.0589390962671905,66500.0,0.9311893329648692,0.9249905637717464,34.06606101989746,25.81215763092041,45.71251893043518,2,0,0.0,0,500
92,CNN_EnS_avg_th_90,train_1,24,6389,0.8980672122584016,0.0455927051671732,0.0517464424320828,69500.0,0.9116555308092056,0.8848780153038466,36.81456279754639,0.3063962459564209,110.01471710205078,2,0,0.0,0,500
93,RF_EnS_avg_th_90,train_1,24,6389,0.9320341550750586,0.0455927051671732,0.0517464424320828,69500.0,0.9352219727068578,0.9288679957451188,1.6842873096466064,0.1326334476470947,22.115435361862183,2,0,0.0,0,500
94,KNN_EnS_avg_th_90,train_1,24,6389,0.912000273822563,0.0455927051671732,0.0517464424320828,69500.0,0.9097272013383864,0.9142847338983632,0.1587951183319091,11.67220425605774,49.14115190505981,2,0,0.0,0,500
95,EnS_avg_th_90,train_1,24,6389,0.9303019392006584,0.0455927051671732,0.0517464424320828,69500.0,0.9297121315969842,0.9308924956250214,38.6576452255249,21.422962188720703,49.14115190505981,2,0,0.0,0,500
96,CNN_EnS_avg_th_90,train_1,25,6514,0.8972489847241337,0.0518902891030392,0.0537352555701179,72500.0,0.8887168439477582,0.9059465394777476,33.55715608596802,0.2723870277404785,112.87084937095642,2,0,0.0,0,500
97,RF_EnS_avg_th_90,train_1,25,6514,0.9335790815447688,0.0518902891030392,0.0537352555701179,72500.0,0.9373248936390992,0.9298630889064268,8.488758563995361,0.6700551509857178,22.56041145324707,2,0,0.0,0,500
98,KNN_EnS_avg_th_90,train_1,25,6514,0.908316520959426,0.0518902891030392,0.0537352555701179,72500.0,0.9129289428076256,0.9037504718114128,0.1473770141601562,13.009549856185911,37.6620934009552,2,0,0.0,0,500
99,EnS_avg_th_90,train_1,25,6514,0.9271823014920254,0.0518902891030392,0.0537352555701179,72500.0,0.9268008365618678,0.9275640805682324,42.193291664123535,23.156935214996334,37.6620934009552,2,0,0.0,0,500
100,CNN_EnS_avg_th_90,train_1,26,6653,0.8987735676368297,0.0498848810437452,0.0574935400516796,75500.0,0.8725363489499193,0.9266376145214974,34.65700650215149,0.2636055946350097,108.79357886314392,2,0,0.0,0,500
101,RF_EnS_avg_th_90,train_1,26,6653,0.9347489417352102,0.0498848810437452,0.0574935400516796,75500.0,0.9375237306271788,0.9319905294581888,1.7684316635131836,0.133061408996582,21.868513107299805,2,0,0.0,0,500
102,KNN_EnS_avg_th_90,train_1,26,6653,0.9093948166528812,0.0498848810437452,0.0574935400516796,75500.0,0.9133926407975352,0.9054318361184504,0.2284572124481201,7.67765212059021,45.3414568901062,2,0,0.0,0,500
103,EnS_avg_th_90,train_1,26,6653,0.9289428076256498,0.0498848810437452,0.0574935400516796,75500.0,0.9200632762276598,0.9379954019833237,36.65389537811279,17.07082962989807,45.3414568901062,2,0,0.0,0,500
104,CNN_EnS_avg_th_90,train_1,27,6777,0.8740096941333779,0.0495928941524796,0.0498360655737705,78500.0,0.8520220288721608,0.8971622688124078,35.47233819961548,0.2599623203277588,108.7347161769867,2,0,0.0,0,500
105,RF_EnS_avg_th_90,train_1,27,6777,0.9325610971711408,0.0495928941524796,0.0498360655737705,78500.0,0.9341665805874048,0.9309611227395944,4.794484615325928,0.345071792602539,24.278967142105103,2,0,0.0,0,500
106,KNN_EnS_avg_th_90,train_1,27,6777,0.9093479047799632,0.0495928941524796,0.0498360655737705,78500.0,0.9136473848285416,0.9050887005455855,0.160006046295166,13.931222438812256,46.77202844619751,2,0,0.0,0,500
107,EnS_avg_th_90,train_1,27,6777,0.9300255754475704,0.0495928941524796,0.0498360655737705,78500.0,0.9242891517267088,0.9358336478742753,40.42682886123657,23.58200430870056,46.77202844619751,2,0,0.0,0,500
108,CNN_EnS_avg_th_90,train_1,28,6925,0.8870660960532571,0.052790346907994,0.0498034076015727,81500.0,0.8781480111630409,0.8961671756510997,38.3461229801178,0.2729737758636474,110.133141040802,2,0,0.0,0,500
109,RF_EnS_avg_th_90,train_1,28,6925,0.933842501806172,0.052790346907994,0.0498034076015727,81500.0,0.9362905729364286,0.9314071989843188,0.8854107856750488,0.0699908733367919,20.223493576049805,2,0,0.0,0,500
110,KNN_EnS_avg_th_90,train_1,28,6925,0.9089498456923156,0.052790346907994,0.0498034076015727,81500.0,0.913438214706494,0.9045053700717154,0.1493935585021972,18.524677515029907,48.63203454017639,2,0,0.0,0,500
111,EnS_avg_th_90,train_1,28,6925,0.9277428419663816,0.052790346907994,0.0498034076015727,81500.0,0.9265521254021494,0.928936622859692,39.38092732429504,28.09299087524414,48.63203454017639,2,0,0.0,0,500
112,CNN_EnS_avg_th_90,train_1,29,7063,0.8821570488585724,0.0485362095531587,0.0519230769230769,84500.0,0.8304155560940151,0.9407748001235288,38.13348603248596,0.2870059013366699,105.881751537323,2,0,0.0,0,500
113,RF_EnS_avg_th_90,train_1,29,7063,0.9336134598494892,0.0485362095531587,0.0519230769230769,84500.0,0.9371153979119132,0.9301375973647188,6.915545463562012,0.4526615142822265,22.14838194847107,2,0,0.0,0,500
114,KNN_EnS_avg_th_90,train_1,29,7063,0.9116231263383298,0.0485362095531587,0.0519230769230769,84500.0,0.9102353585112206,0.9130151322787632,0.1779861450195312,13.739027261734009,46.660317182540894,2,0,0.0,0,500
115,EnS_avg_th_90,train_1,29,7063,0.9292501566760956,0.0485362095531587,0.0519230769230769,84500.0,0.9175474979930426,0.9412551899255396,45.22701764106751,23.20926523208618,46.660317182540894,2,0,0.0,0,500
116,CNN_EnS_avg_th_90,train_1,30,7206,0.8844047380774759,0.0435114503816793,0.0413703943115707,87500.0,0.9413929346141928,0.833922382733418,39.44576287269592,0.2598981857299804,106.19379830360413,2,0,0.0,0,500
117,RF_EnS_avg_th_90,train_1,30,7206,0.9333654325658178,0.0435114503816793,0.0413703943115707,87500.0,0.9355049982764564,0.9312356311978864,3.6658334732055664,0.2382173538208007,21.366410970687863,2,0,0.0,0,500
118,KNN_EnS_avg_th_90,train_1,30,7206,0.9086985047826238,0.0435114503816793,0.0413703943115707,87500.0,0.914509122502172,0.9029612599938236,0.2930836677551269,7.80444860458374,46.22811961174011,2,0,0.0,0,500
119,EnS_avg_th_90,train_1,30,7206,0.9333864072965162,0.0435114503816793,0.0413703943115707,87500.0,0.9416160346392904,0.9252993857873246,43.404680013656616,17.343650817871094,46.22811961174011,2,0,0.0,0,500
120,CNN_EnS_avg_th_90,train_1,31,7350,0.8899195242558419,0.0456968773800456,0.0550874918988982,90500.0,0.8410458474602156,0.944823799883334,46.81811046600342,0.2866497039794922,108.51545715332033,2,0,0.0,0,500
121,RF_EnS_avg_th_90,train_1,31,7350,0.9327500990235418,0.0456968773800456,0.0550874918988982,90500.0,0.9362812888950351,0.9292454448752702,7.52208399772644,0.4630882740020752,22.42350697517395,2,0,0.0,0,500
122,KNN_EnS_avg_th_90,train_1,31,7350,0.9087268018990072,0.0456968773800456,0.0550874918988982,90500.0,0.9144256827183656,0.9030985142229696,0.3239979743957519,3.840034484863281,38.08208513259888,2,0,0.0,0,500
123,EnS_avg_th_90,train_1,31,7350,0.9303459838439262,0.0456968773800456,0.0550874918988982,90500.0,0.9184778974118906,0.9425247915451396,54.66419243812561,13.506992101669312,38.08208513259888,2,0,0.0,0,500
