,ML_method,Training_set,N_Retrains,Queries_to_Oracle,F1,Normal_traffic_label_err_rate_FPR,Botnet_label_err_rate_FNR,Number_of_Samples_trained,Precision,Recall,Training_Time,Testing_Time,Tuning_Time,Number_of_Clusters,Cluster Noises,Prob_1s,init_train_sample_sz,init_batch_sz
0,DAL_US,train_1,1,0,0.3923785500326569,1.0,1.0,500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
1,DAL_US,train_1,2,3000,0.3923785500326569,1.0,1.0,3500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
2,DAL_US,train_1,3,6000,0.3923785500326569,1.0,1.0,6500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
3,DAL_US,train_1,4,9000,0.3923785500326569,1.0,1.0,9500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
4,DAL_US,train_1,5,12000,0.3923785500326569,1.0,1.0,12500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
5,DAL_US,train_1,6,15000,0.3923785500326569,1.0,1.0,15500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
6,DAL_US,train_1,7,18000,0.3923785500326569,1.0,1.0,18500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
7,DAL_US,train_1,8,21000,0.3923785500326569,1.0,1.0,21500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
8,DAL_US,train_1,9,24000,0.3923785500326569,1.0,1.0,24500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
9,DAL_US,train_1,10,27000,0.3923785500326569,1.0,1.0,27500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
10,DAL_US,train_1,11,30000,0.3923785500326569,1.0,1.0,30500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
11,DAL_US,train_1,12,33000,0.3923785500326569,1.0,1.0,33500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
12,DAL_US,train_1,13,36000,0.3923785500326569,1.0,1.0,36500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
13,DAL_US,train_1,14,39000,0.3923785500326569,1.0,1.0,39500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
14,DAL_US,train_1,15,42000,0.3923785500326569,1.0,1.0,42500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
15,DAL_US,train_1,16,45000,0.3923785500326569,1.0,1.0,45500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
16,DAL_US,train_1,17,48000,0.3923785500326569,1.0,1.0,48500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
17,DAL_US,train_1,18,51000,0.3923785500326569,1.0,1.0,51500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
18,DAL_US,train_1,19,54000,0.3923785500326569,1.0,1.0,54500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
19,DAL_US,train_1,20,57000,0.3923785500326569,1.0,1.0,57500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
20,DAL_US,train_1,21,60000,0.3923785500326569,1.0,1.0,60500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
21,DAL_US,train_1,22,63000,0.3923785500326569,1.0,1.0,63500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
22,DAL_US,train_1,23,66000,0.3923785500326569,1.0,1.0,66500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
23,DAL_US,train_1,24,69000,0.3923785500326569,1.0,1.0,69500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
24,DAL_US,train_1,25,72000,0.3923785500326569,1.0,1.0,72500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
25,DAL_US,train_1,26,75000,0.3923785500326569,1.0,1.0,75500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
26,DAL_US,train_1,27,78000,0.3923785500326569,1.0,1.0,78500.0,0.5709136190850701,0.2989053975225612,2.0160446166992188,0.4984593391418457,69.20798110961914,0,0,0.0,0,500
