,loss,accuracy,val_loss,val_accuracy,epoch
0,0.9760527014732361,0.38999998569488525,0.6949015259742737,0.20999999344348907,0
1,0.8284189105033875,0.48750001192092896,0.6945604085922241,0.25,1
2,0.8029878735542297,0.5625,0.6940839290618896,0.33000001311302185,2
3,0.7058877348899841,0.6050000190734863,0.6937608122825623,0.4000000059604645,3
4,0.6217144727706909,0.6800000071525574,0.6936519145965576,0.38999998569488525,4
5,0.5639860033988953,0.7350000143051147,0.6936313509941101,0.3700000047683716,5
6,0.5268841981887817,0.7400000095367432,0.6935939788818359,0.3100000023841858,6
7,0.5037351846694946,0.7450000047683716,0.6935371160507202,0.28999999165534973,7
8,0.5198826193809509,0.7599999904632568,0.6934531927108765,0.3700000047683716,8
9,0.4507594406604767,0.8075000047683716,0.6933494806289673,0.5099999904632568,9
10,0.47060152888298035,0.7799999713897705,0.693169355392456,0.5899999737739563,10
11,0.4384043216705322,0.7875000238418579,0.6929528713226318,0.5699999928474426,11
12,0.4203701913356781,0.800000011920929,0.6926906108856201,0.5799999833106995,12
13,0.4008271098136902,0.8450000286102295,0.692389965057373,0.5899999737739563,13
14,0.4099558889865875,0.8274999856948853,0.6920642256736755,0.6000000238418579,14
15,0.3781895935535431,0.8475000262260437,0.6917286515235901,0.5899999737739563,15
16,0.38112640380859375,0.8424999713897705,0.6913784742355347,0.6000000238418579,16
17,0.37337425351142883,0.8374999761581421,0.6910247802734375,0.6000000238418579,17
18,0.35540297627449036,0.8600000143051147,0.6906543970108032,0.6200000047683716,18
19,0.33777981996536255,0.8799999952316284,0.6902819871902466,0.6600000262260437,19
20,0.3537379503250122,0.8550000190734863,0.6899009943008423,0.6600000262260437,20
21,0.3030098080635071,0.8924999833106995,0.6895272731781006,0.7200000286102295,21
22,0.32248455286026,0.8525000214576721,0.6891306042671204,0.7400000095367432,22
23,0.3180108666419983,0.8899999856948853,0.6887208819389343,0.7699999809265137,23
24,0.3181460499763489,0.8725000023841858,0.6883000731468201,0.7699999809265137,24
25,0.31630879640579224,0.8899999856948853,0.6878718733787537,0.8199999928474426,25
26,0.31618955731391907,0.875,0.68743497133255,0.8100000023841858,26
27,0.2948700189590454,0.8824999928474426,0.6869872212409973,0.8199999928474426,27
28,0.29544687271118164,0.8774999976158142,0.6865286827087402,0.7799999713897705,28
29,0.3105151951313019,0.8525000214576721,0.6860654950141907,0.7699999809265137,29
30,0.2970503866672516,0.8824999928474426,0.685599684715271,0.7599999904632568,30
31,0.27245816588401794,0.8999999761581421,0.6851347088813782,0.7599999904632568,31
32,0.25765863060951233,0.9024999737739563,0.6846740245819092,0.7599999904632568,32
33,0.277535617351532,0.8949999809265137,0.6842073798179626,0.7599999904632568,33
34,0.25323253870010376,0.9100000262260437,0.6837302446365356,0.7599999904632568,34
